"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"737675364814716929","https://twitter.com/DataBzh/status/737675364814716929","#RStats — #TextMining avec R et gutenbergr : https://t.co/68rLsn0p07","2016-05-31 16:01 +0000","263.0","6.0","0.022813688212927757","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737632295092424704","https://twitter.com/DataBzh/status/737632295092424704","A Beginner’s Guide to Business #Data Terminology : https://t.co/5TIlKqBZHI","2016-05-31 13:10 +0000","227.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737586970436591616","https://twitter.com/DataBzh/status/737586970436591616","#OpenData — L'Europe va imposer la publication gratuite des articles scientifiques :  https://t.co/ViMIqL3Fty via @BFM_HighTech","2016-05-31 10:10 +0000","382.0","6.0","0.015706806282722512","4.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737539183825149952","https://twitter.com/DataBzh/status/737539183825149952","Quand le #Crowdsourcing et l’#Opendata se mettent au service de la Parité : Hommes / Femmes https://t.co/IARNVb8CUh","2016-05-31 07:00 +0000","329.0","8.0","0.0243161094224924","1.0","0.0","4.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737535358112407552","https://twitter.com/DataBzh/status/737535358112407552","In-depth analysis of #Twitter activity and sentiment, with #RStats : https://t.co/KZRtgfVdxT via @revodavid","2016-05-31 06:45 +0000","230.0","2.0","0.008695652173913044","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737526544164261889","https://twitter.com/DataBzh/status/737526544164261889","Publication dates of almost 15000 #MachineLearning conference papers scraped from IEEExplore: https://t.co/PxBMHtzYEr","2016-05-31 06:10 +0000","184.0","1.0","0.005434782608695652","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737522212555476993","https://twitter.com/DataBzh/status/737522212555476993","@seb_loustau @bguedj Oups, impossible d'ouvrir l'url chez moi :/ https://t.co/dYjr5FE4L0","2016-05-31 05:52 +0000","50.0","7.0","0.14","0.0","0.0","0.0","1.0","0.0","0.0","5.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737487780645896192","https://twitter.com/DataBzh/status/737487780645896192","Un mois à #Rennes — Février 2016 https://t.co/w4jrigXdK4","2016-05-31 03:36 +0000","423.0","1.0","0.002364066193853428","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737359857905467392","https://twitter.com/DataBzh/status/737359857905467392","#Data #Bretagne — 30 jours sur Ouest France Emploi (@OFEmploi) : https://t.co/hExUxvbkQa","2016-05-30 19:07 +0000","476.0","10.0","0.02100840336134454","2.0","0.0","1.0","0.0","5.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737315215868633089","https://twitter.com/DataBzh/status/737315215868633089","Gérer soi-même l'accès des marques à nos #data : https://t.co/jDblEz4Ax8","2016-05-30 16:10 +0000","205.0","1.0","0.004878048780487805","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737312939053486081","https://twitter.com/DataBzh/status/737312939053486081","30 jours sur Ouest France Emploi https://t.co/s7AKv2dvzd https://t.co/vu8wgEvJUo","2016-05-30 16:01 +0000","314.0","9.0","0.028662420382165606","1.0","0.0","0.0","0.0","7.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737271163802509312","https://twitter.com/DataBzh/status/737271163802509312","#Data — Le monde de la #culture doit « saisir l’opportunité de l’explosion des données » :  https://t.co/fyEbh5PWEW","2016-05-30 13:15 +0000","304.0","2.0","0.006578947368421052","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737224577793810433","https://twitter.com/DataBzh/status/737224577793810433","Top 30 #SocialNetwork #Analysis and #Visualization Tools : https://t.co/zjZtUdNqq0 via @kdnuggets","2016-05-30 10:10 +0000","201.0","1.0","0.004975124378109453","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737175477610254336","https://twitter.com/DataBzh/status/737175477610254336","“Brexit on Twitter Week Ending 21st May” by @swainjo https://t.co/2TBKVECNF0","2016-05-30 06:55 +0000","208.0","4.0","0.019230769230769232","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737169206790262784","https://twitter.com/DataBzh/status/737169206790262784","#Data #Bretagne — Sept ans d'évolution dans les 1.270 communes bretonnes : https://t.co/oWsAjk7p8M via @dataspotTLG","2016-05-30 06:30 +0000","1281.0","19.0","0.01483216237314598","6.0","0.0","3.0","0.0","9.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737162896027877376","https://twitter.com/DataBzh/status/737162896027877376","#BigData, #IoT, HPC... L'Etat livre les technologies clés pour 2020 : https://t.co/gU9EqWomRT","2016-05-30 06:05 +0000","283.0","2.0","0.007067137809187279","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737003613399207938","https://twitter.com/DataBzh/status/737003613399207938","Datasnack #2 — Fréquentation des expositions du Musée de Bretagne et des Champs Libres https://t.co/b7cCrdet66","2016-05-29 19:32 +0000","341.0","6.0","0.017595307917888565","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736585380825305089","https://twitter.com/DataBzh/status/736585380825305089","#DataScience , #MachineLearning and #NLP — Identifying Hate Speech on Twitter : https://t.co/oGTMSUEp9F","2016-05-28 15:50 +0000","737.0","12.0","0.016282225237449117","5.0","0.0","2.0","1.0","2.0","1.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736540077015322625","https://twitter.com/DataBzh/status/736540077015322625","24 #DataScience, #RStats, #Python, and #MachineLearning Cheat Sheets : https://t.co/4aO2HDgK7X","2016-05-28 12:50 +0000","326.0","3.0","0.009202453987730062","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736520231280054273","https://twitter.com/DataBzh/status/736520231280054273","Un mois à #Rennes — Avril 2016 https://t.co/0lBBC13Dnq","2016-05-28 11:31 +0000","532.0","7.0","0.013157894736842105","0.0","0.0","1.0","1.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736496011259084800","https://twitter.com/DataBzh/status/736496011259084800","#OpenData — Lancement de la plateforme udata du Luxembourg : https://t.co/AHNrQ4KGHw via @Etalab","2016-05-28 09:55 +0000","199.0","1.0","0.005025125628140704","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736468321722376192","https://twitter.com/DataBzh/status/736468321722376192","A Beginner's Guide to #BigData Terminology : https://t.co/ztTYCIlwwT via @DataconomyMedia","2016-05-28 08:05 +0000","249.0","3.0","0.012048192771084338","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736452031842557952","https://twitter.com/DataBzh/status/736452031842557952","Connaissez-vous vraiment l’#OpenData ? https://t.co/9Qh4bvDFJI","2016-05-28 07:00 +0000","157.0","1.0","0.006369426751592357","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736226804273385472","https://twitter.com/DataBzh/status/736226804273385472","Learning Path for Developers &amp; IT Professionals to become a #DataScientist : https://t.co/lJZCxjlg7k via @analyticsvidhya","2016-05-27 16:05 +0000","176.0","5.0","0.028409090909090908","0.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736177700004630529","https://twitter.com/DataBzh/status/736177700004630529","#DeepLearning tools help users dig into advanced analytics #data : https://t.co/6HNVJxFrIR via @BizAnalyticsTT","2016-05-27 12:50 +0000","197.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736138676766380032","https://twitter.com/DataBzh/status/736138676766380032","#OpenData — La Base Transparence-Santé sur https://t.co/fAuAni0Jwp :  https://t.co/fIsGbGv8FX via @Etalab","2016-05-27 10:15 +0000","262.0","1.0","0.003816793893129771","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736092098735149058","https://twitter.com/DataBzh/status/736092098735149058","#OpenData — La #Bretagne principal initiateur du futur référentiel national des données de marchés publics : https://t.co/cSpTNBwHPU","2016-05-27 07:10 +0000","650.0","10.0","0.015384615384615385","4.0","0.0","2.0","1.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736075733957672960","https://twitter.com/DataBzh/status/736075733957672960","The Coolest Natural Language Processing Applications: https://t.co/EtxGOo5BqO #NLP","2016-05-27 06:05 +0000","175.0","3.0","0.017142857142857144","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736070701380046849","https://twitter.com/DataBzh/status/736070701380046849","Vers une nouvelle approche des projets #DataScience #BigData : https://t.co/SQL1Trxmt2 via @CouthonConseil","2016-05-27 05:45 +0000","950.0","16.0","0.016842105263157894","2.0","0.0","5.0","1.0","7.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736036967574589441","https://twitter.com/DataBzh/status/736036967574589441","Dis, c'est quoi une API ? https://t.co/s66KNHpQ7p","2016-05-27 03:31 +0000","232.0","7.0","0.03017241379310345","0.0","0.0","1.0","0.0","6.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735860638073917440","https://twitter.com/DataBzh/status/735860638073917440","Finding the wow-factor in your #data : https://t.co/8wedIpfdPl via @IBMAnalytics","2016-05-26 15:50 +0000","189.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735815304060751872","https://twitter.com/DataBzh/status/735815304060751872","8 Types Of #Data : https://t.co/RvqhaZDRpD","2016-05-26 12:50 +0000","208.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735802972660109312","https://twitter.com/DataBzh/status/735802972660109312","Datasnack #13 — Répartition des primes d’excellence scientifique bretonnes par établissement https://t.co/FqT7zJurjr https://t.co/mshPoD6ehz","2016-05-26 12:01 +0000","297.0","1.0","0.003367003367003367","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735773777099771908","https://twitter.com/DataBzh/status/735773777099771908","#DataMining — Scary New Ways the Internet Profiles You : https://t.co/95uZioCTSo via @thedailybeast","2016-05-26 10:05 +0000","297.0","4.0","0.013468013468013467","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735723415407988736","https://twitter.com/DataBzh/status/735723415407988736","#BigData — Toutes les données de transport en île de France libérées pour améliorer les déplacements : https://t.co/n33NDUrAD2","2016-05-26 06:45 +0000","244.0","4.0","0.01639344262295082","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735714605775740931","https://twitter.com/DataBzh/status/735714605775740931","#BigData Is No Longer Enough: It's Now All About #FastData by @karlinventures https://t.co/drtDuvYmP1 via @Entrepreneur","2016-05-26 06:10 +0000","398.0","3.0","0.007537688442211055","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735553218592317440","https://twitter.com/DataBzh/status/735553218592317440","Un mois à #Rennes — Mars 2016 https://t.co/STqDD3nfe0","2016-05-25 19:28 +0000","516.0","26.0","0.050387596899224806","1.0","0.0","1.0","5.0","5.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735534697061715968","https://twitter.com/DataBzh/status/735534697061715968","#BigData — Possibilities and challenges : https://t.co/VifKNLwbjb","2016-05-25 18:15 +0000","245.0","4.0","0.0163265306122449","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735497013987553281","https://twitter.com/DataBzh/status/735497013987553281","What is Poor #Data Quality Costing You? https://t.co/6UH2KASvyA","2016-05-25 15:45 +0000","214.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735455627082883072","https://twitter.com/DataBzh/status/735455627082883072","Infographic — Business #Analytics v. #DataScience : https://t.co/2CEGup1oKa","2016-05-25 13:01 +0000","311.0","2.0","0.006430868167202572","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735412647642959872","https://twitter.com/DataBzh/status/735412647642959872","#BigData isn’t the problem — #Data copies are : https://t.co/XRsRXkWAzC via @DataconomyMedia","2016-05-25 10:10 +0000","222.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735387505760043009","https://twitter.com/DataBzh/status/735387505760043009","Comment @starbusmetro est devenu un pionnier de l'#OpenData : https://t.co/mOcxVtG6yZ via @opendatasoft","2016-05-25 08:30 +0000","3470.0","38.0","0.01095100864553314","4.0","0.0","4.0","4.0","17.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735364844686315520","https://twitter.com/DataBzh/status/735364844686315520","#DataViz — Comprehensive Guide to #Data Visualization in  #RStats : https://t.co/d6ooC55kC9 via @analyticsvidhya","2016-05-25 07:00 +0000","278.0","1.0","0.0035971223021582736","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735138706437341184","https://twitter.com/DataBzh/status/735138706437341184","Why Entrepreneurs Should Look Beyond #BigData : https://t.co/z79ocBQQFN","2016-05-24 16:01 +0000","219.0","1.0","0.0045662100456621","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735094343715958785","https://twitter.com/DataBzh/status/735094343715958785","Feather: fast, interoperable #data import/export for #RStats : https://t.co/5m7qhQrvBm","2016-05-24 13:05 +0000","291.0","2.0","0.006872852233676976","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735069495086178305","https://twitter.com/DataBzh/status/735069495086178305","Datasnack #3 — Les campings bretons et leur capacité d'accueil https://t.co/ZrivhSU5VJ","2016-05-24 11:26 +0000","265.0","1.0","0.0037735849056603774","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735047852276224000","https://twitter.com/DataBzh/status/735047852276224000","Where are We with #MachineLearning? https://t.co/DeYhDtHCRI","2016-05-24 10:00 +0000","223.0","1.0","0.004484304932735426","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735003674297171968","https://twitter.com/DataBzh/status/735003674297171968","Barack Obama, premier président #BigData : https://t.co/FEbqXnNTlC","2016-05-24 07:05 +0000","201.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"734991088000376832","https://twitter.com/DataBzh/status/734991088000376832","A Complete Tutorial to learn #DataScience in #RStats from Scratch : https://t.co/cSFbWsfE8l","2016-05-24 06:15 +0000","262.0","8.0","0.030534351145038167","0.0","0.0","2.0","0.0","6.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"734989829977591808","https://twitter.com/DataBzh/status/734989829977591808","Infographic: 16 Genius Minds Whose Inventions Made #DataScience Easier For Us : https://t.co/5GkuHpVtEt","2016-05-24 06:10 +0000","189.0","2.0","0.010582010582010581","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"734776245414567938","https://twitter.com/DataBzh/status/734776245414567938","#DataMining — Rennes Métropole sur Facebook https://t.co/973xJ6xVoK https://t.co/SFAALihIxX","2016-05-23 16:01 +0000","457.0","14.0","0.030634573304157548","1.0","0.0","4.0","0.0","6.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"734773480982499332","https://twitter.com/DataBzh/status/734773480982499332","Au Sénat, la lointaine mise en #OpenData des décisions de justice : https://t.co/r1m8eJe76c via @nextinpact","2016-05-23 15:50 +0000","232.0","1.0","0.004310344827586207","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
