"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"715608503902203904","https://twitter.com/DataBzh/status/715608503902203904","@DianeBELDAME ça depend, s'ils savent faire des tableaux croisés dynamiques, ça se comprend... #oupas :)","2016-03-31 18:35 +0000","47.0","1.0","0.02127659574468085","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715570765551308800","https://twitter.com/DataBzh/status/715570765551308800","Donnée émotionnelle — le #BigData a-t-il un cœur ? https://t.co/22n5FvphC2 via @orangebusiness","2016-03-31 16:05 +0000","141.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715525453835071490","https://twitter.com/DataBzh/status/715525453835071490","#DataViz #SocialMedia — Cinq cartes sur la twittosphère de la bière : https://t.co/RjFsnglOdX via @blogabiere","2016-03-31 13:05 +0000","189.0","4.0","0.021164021164021163","1.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715480087185858560","https://twitter.com/DataBzh/status/715480087185858560","La #data au cœur de l’email intelligence : https://t.co/12hQLdJbM2 via @HUBInstitute","2016-03-31 10:05 +0000","157.0","1.0","0.006369426751592357","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715437294170345472","https://twitter.com/DataBzh/status/715437294170345472","A 23 ans, il fait une promesse à Pôle Emploi — Réduire le chômage grâce au #bigdata : https://t.co/uLFi5YoMOT via @ArchimagRedac","2016-03-31 07:15 +0000","783.0","13.0","0.016602809706257982","2.0","0.0","2.0","5.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715417132020940800","https://twitter.com/DataBzh/status/715417132020940800","Face au #bigdata, c'est l'attentisme dans les directions des ressources humaines :  https://t.co/T18D9ZrsDa via @LUsineDigitale","2016-03-31 05:55 +0000","225.0","1.0","0.0044444444444444444","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715405827239088128","https://twitter.com/DataBzh/status/715405827239088128","Les data scientists font plus de nettoyage de données que d'analyse : https://t.co/O5mVe9JPMO","2016-03-31 05:10 +0000","311.0","12.0","0.03858520900321544","1.0","2.0","0.0","0.0","8.0","0.0","0.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715250575768682497","https://twitter.com/DataBzh/status/715250575768682497","@Jimafuron nous vous invitons à vous rapprocher d'OpenStreetMap concernant les frontières définies par leur plateforme. Merci. (3/3)","2016-03-30 18:53 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715250188835807232","https://twitter.com/DataBzh/status/715250188835807232","@Jimafuron Nous signalons d'ailleurs explicitement dans ce billet qu'il s'agit ici de la Bretagne Administrative, et non historique (2/3)","2016-03-30 18:51 +0000","31.0","1.0","0.03225806451612903","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715250086511513601","https://twitter.com/DataBzh/status/715250086511513601","@Jimafuron bonsoir, chaque analyse de données est dépendante de son corpus de base (ici, comme signalé, OpenStreetMap) (1/3)","2016-03-30 18:51 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"715230378047508481","https://twitter.com/DataBzh/status/715230378047508481","Territoire — Bars et Pubs en Bretagne https://t.co/AlhzKUVAtK","2016-03-30 17:33 +0000","193.0","8.0","0.04145077720207254","0.0","0.0","0.0","0.0","3.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
