"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"726439762178007040","https://twitter.com/DataBzh/status/726439762178007040","#MachineLearning Algorithm != Learning Machine : https://t.co/AQ9X5QMnGt","2016-04-30 15:55 +0000","257.0","2.0","0.007782101167315175","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726391946613297152","https://twitter.com/DataBzh/status/726391946613297152","Internet of Things — #BigData and #Data Security Problems : https://t.co/us52QcGkVa #IoT","2016-04-30 12:45 +0000","396.0","9.0","0.022727272727272728","1.0","0.0","6.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726374309917237249","https://twitter.com/DataBzh/status/726374309917237249","First Thoughts on Automatically Generating Accessible Text Descriptions of ggplot Charts in #RStats: https://t.co/6YlusLJeBv v/ @psychemedia","2016-04-30 11:35 +0000","330.0","1.0","0.0030303030303030303","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726361883851251712","https://twitter.com/DataBzh/status/726361883851251712","La Bretagne administrative vue par Google Autocomplete https://t.co/YomvAvDSWT","2016-04-30 10:45 +0000","381.0","3.0","0.007874015748031496","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726347883608461312","https://twitter.com/DataBzh/status/726347883608461312","Les décisions de justice pourront être publiées en #OpenData : https://t.co/foTxjGuHiT via @Numerama","2016-04-30 09:50 +0000","933.0","5.0","0.0053590568060021436","2.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726342874346999813","https://twitter.com/DataBzh/status/726342874346999813","Becoming a #DataScientist – Curriculum via Metromap :  https://t.co/eenO22cvov","2016-04-30 09:30 +0000","244.0","1.0","0.004098360655737705","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726332784671858688","https://twitter.com/DataBzh/status/726332784671858688","Making the most of the #data you have using #textmining :  https://t.co/mmvtHl6Qq3 via @impactmetric","2016-04-30 08:50 +0000","309.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726330267531657216","https://twitter.com/DataBzh/status/726330267531657216","#RStats — A segmented model of CRAN package growth : https://t.co/xC8i0MBpAt","2016-04-30 08:40 +0000","292.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726082481124966400","https://twitter.com/DataBzh/status/726082481124966400","#OpenData — Le projet de loi pour une République numérique enrichi de nouvelles mesures en faveur de l’Open Data : https://t.co/NYuI8G4g7I","2016-04-29 16:15 +0000","363.0","1.0","0.0027548209366391185","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726034658983596033","https://twitter.com/DataBzh/status/726034658983596033","Les #bigdata peuvent-elles boucher le trou de la sécu ?  https://t.co/L7FrcIIca9 via @LUsineDigitale","2016-04-29 13:05 +0000","303.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
