"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"781971139316842496","https://twitter.com/DataBzh/status/781971139316842496","@Olivia_LISICKI merci Olivia ! 
Bonne soirée, et à bientôt !","2016-09-30 21:37 +0000","62.0","1.0","0.016129032258064516","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781886842820059136","https://twitter.com/DataBzh/status/781886842820059136","AWS ouvrira des datacenters à Paris en 2017 :  https://t.co/UDvUBVXfjf","2016-09-30 16:02 +0000","194.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781841352057352192","https://twitter.com/DataBzh/status/781841352057352192","Watch — Highlights of the Microsoft #DataScience Summit : https://t.co/ZeBgOawq6F","2016-09-30 13:01 +0000","221.0","1.0","0.004524886877828055","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781794514675593216","https://twitter.com/DataBzh/status/781794514675593216","What is #metadata and why is it as important as the #data itself?  https://t.co/gnzpAdlpEG via @opendatasoft","2016-09-30 09:55 +0000","1299.0","12.0","0.009237875288683603","2.0","1.0","4.0","0.0","4.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781791499558289408","https://twitter.com/DataBzh/status/781791499558289408","#Rennes — Cartographie des stations City Roul', service partenaire du réseau @starbusmetro : https://t.co/hc4Q0hWIsI","2016-09-30 09:43 +0000","270.0","1.0","0.003703703703703704","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781752975840645120","https://twitter.com/DataBzh/status/781752975840645120","24 Questions to Ask when Preparing #Data for #Analysis : https://t.co/Lf6toEPXRa","2016-09-30 07:10 +0000","211.0","1.0","0.004739336492890996","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781742915756429312","https://twitter.com/DataBzh/status/781742915756429312","#OpenData et droit de la donnée : les collectivités à l’épreuve des réglementations européennes :
 https://t.co/6tRmkK5xeP","2016-09-30 06:30 +0000","268.0","3.0","0.011194029850746268","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781734095474814976","https://twitter.com/DataBzh/status/781734095474814976","L’Encyclopédie des #BigData — Décryptage de cet incontournable de la digitalisation via @PwC_France https://t.co/2ZrEmaSTwC","2016-09-30 05:55 +0000","233.0","2.0","0.008583690987124463","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781633224766328832","https://twitter.com/DataBzh/status/781633224766328832","#Datasnack #27 — Production régionale d'électricité annuelle par filière (2008 à 2015) https://t.co/sjGktI3gsu","2016-09-29 23:14 +0000","212.0","1.0","0.0047169811320754715","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781505135226781696","https://twitter.com/DataBzh/status/781505135226781696","Bruxelles veut lever les restrictions sur le stockage de données : https://t.co/cd0g6F7uLT","2016-09-29 14:45 +0000","255.0","5.0","0.0196078431372549","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781482571184168960","https://twitter.com/DataBzh/status/781482571184168960","#Bigdata reveals how #socialmedia users are talking about Edward #Snowden : https://t.co/87GDdLw9Yd via @techrepublic","2016-09-29 13:15 +0000","252.0","1.0","0.003968253968253968","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781432138210181120","https://twitter.com/DataBzh/status/781432138210181120","#Infographie — Les Métiers de la #Data, l'expertise au sein des organisations : https://t.co/4iLz3DP8SK via @DigitoolsIO","2016-09-29 09:55 +0000","680.0","16.0","0.023529411764705882","4.0","0.0","3.0","0.0","8.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781385582287126528","https://twitter.com/DataBzh/status/781385582287126528","#Rencontre avec Alexandre Vanbelle, #DataEngineer chez Safran Analytics : https://t.co/CeX5batiHs","2016-09-29 06:50 +0000","334.0","3.0","0.008982035928143712","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781374215094149120","https://twitter.com/DataBzh/status/781374215094149120","#DataViz — Visdown. Make visualisations using only #markdown : https://t.co/d0zkuhJjKC","2016-09-29 06:05 +0000","314.0","6.0","0.01910828025477707","1.0","0.0","2.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"781179041340620800","https://twitter.com/DataBzh/status/781179041340620800","Un mois à #Rennes — Juin 2016 https://t.co/9eiNBYcKZn #socialmedia","2016-09-28 17:09 +0000","282.0","2.0","0.0070921985815602835","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
