"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"759866812485935105","https://twitter.com/DataBzh/status/759866812485935105","Datasnack #21 — Statistiques démographiques à Saint-Malo https://t.co/vWB8WBSHqv #nonclasse","2016-07-31 21:42 +0000","315.0","8.0","0.025396825396825397","1.0","0.0","0.0","0.0","6.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759781972885602304","https://twitter.com/DataBzh/status/759781972885602304","openstreetmap — robots, crisis, and craft mappers : https://t.co/C0J9moyoHd","2016-07-31 16:05 +0000","198.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759732893409243137","https://twitter.com/DataBzh/status/759732893409243137","5 points pour mieux comprendre les bases de données Graph : https://t.co/nRlQjjgZhw","2016-07-31 12:50 +0000","213.0","3.0","0.014084507042253521","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759688829448126464","https://twitter.com/DataBzh/status/759688829448126464","#SocialMedia #DataMining — Tapping Twitter Sentiments, A Complete Case-Study on 2015 Chennai Floods : https://t.co/fKU3XDhXcT","2016-07-31 09:55 +0000","259.0","3.0","0.011583011583011582","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759644902888185856","https://twitter.com/DataBzh/status/759644902888185856","#DataScience — #RStats moves up to 5th place in IEEE language rankings : https://t.co/9oQEdvOAe2","2016-07-31 07:00 +0000","329.0","12.0","0.0364741641337386","1.0","0.0","2.0","1.0","6.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759639741029552128","https://twitter.com/DataBzh/status/759639741029552128","Data Bzh sur Twitter — Juin 2016 https://t.co/R2HsPxRCly #opensocialdata","2016-07-31 06:40 +0000","194.0","2.0","0.010309278350515464","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759415820015505411","https://twitter.com/DataBzh/status/759415820015505411","#Santé : Le #machinelearning pour détecter les pathologies oculaires : https://t.co/zJPUSms9ho via @Econocom_fr","2016-07-30 15:50 +0000","724.0","2.0","0.0027624309392265192","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759412581782224896","https://twitter.com/DataBzh/status/759412581782224896","Data Bzh sur Twitter — Mai 2016 https://t.co/d1gOQl2LYV #opensocialdata","2016-07-30 15:37 +0000","230.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759371757644120064","https://twitter.com/DataBzh/status/759371757644120064","What Is #RStats Language by @mcbeniwal : https://t.co/ygShZOei3C via @CsharpCorner","2016-07-30 12:55 +0000","254.0","7.0","0.027559055118110236","0.0","0.0","0.0","1.0","1.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759327878869819393","https://twitter.com/DataBzh/status/759327878869819393","5 Free #DataScience eBooks For Your Summer Reading List : https://t.co/fn1dbvtuSs","2016-07-30 10:00 +0000","332.0","11.0","0.03313253012048193","2.0","0.0","3.0","0.0","2.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759281178121822208","https://twitter.com/DataBzh/status/759281178121822208","#DataViz — One Chart, Twelve Tools : https://t.co/YUSUlAKWrN","2016-07-30 06:55 +0000","164.0","5.0","0.03048780487804878","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759184831142035461","https://twitter.com/DataBzh/status/759184831142035461","Un mois à #Rennes — Janvier 2016 https://t.co/GDC1lR9I03 #socialmedia","2016-07-30 00:32 +0000","311.0","8.0","0.02572347266881029","0.0","0.0","1.0","0.0","7.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"759056267792912384","https://twitter.com/DataBzh/status/759056267792912384","Visualizing the Gender of US Senators With #RStats and Highmaps : https://t.co/1QCqtvZXYE via @aschinchon","2016-07-29 16:01 +0000","323.0","3.0","0.009287925696594427","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
