"";"name";"codeInsee";"codeDepartement";"codeRegion";"population";"surface";"lat";"long"
"150";"Livré-sur-Changeon";"35154";"35";"53";1669;2670;48,2191675287888;-1,34309143858103
"151";"Lohéac";"35155";"35";"53";657;526;47,876811067447;-1,88989509834079
"152";"Longaulnay";"35156";"35";"53";623;761;48,309174781581;-1,93721808221135
"153";"Loroux";"35157";"35";"53";678;1142;48,4027279486882;-1,08150518403275
"154";"Lourmais";"35159";"35";"53";340;727;48,4412425295786;-1,73070268482064
"155";"Loutehel";"35160";"35";"53";246;729;47,9368512495321;-2,08283607732557
"156";"Louvigné-de-Bais";"35161";"35";"53";1728;1563;48,0495559895916;-1,33678989921655
"157";"Louvigné-du-Désert";"35162";"35";"53";3435;4229;48,4825958542151;-1,11964456457597
"158";"Luitré";"35163";"35";"53";1306;2942;48,2927250940101;-1,13716841758997
"159";"Marcillé-Raoul";"35164";"35";"53";797;2244;48,378395863556;-1,61257331569843
"160";"Marcillé-Robert";"35165";"35";"53";973;2054;47,9523655291703;-1,35101224418843
"161";"Marpiré";"35166";"35";"53";1095;1135;48,1459092796694;-1,35231499995863
"162";"Martigné-Ferchaud";"35167";"35";"53";2619;7503;47,8348833451663;-1,32832693125537
"163";"Maure-de-Bretagne";"35168";"35";"53";3326;6549;47,8955965089872;-1,99433557871998
"164";"Maxent";"35169";"35";"53";1422;4013;47,9831691818461;-2,01961914868731
"165";"Mecé";"35170";"35";"53";590;1619;48,2355751825314;-1,28909342436173
"166";"Médréac";"35171";"35";"53";1836;3542;48,259921343784;-2,06003479296905
"167";"Meillac";"35172";"35";"53";1767;3261;48,4169932368044;-1,82464706321039
"168";"Melesse";"35173";"35";"53";5913;3253;48,2208939840052;-1,69503791396276
"169";"Mellé";"35174";"35";"53";664;1585;48,4865678168611;-1,18845980874446
"170";"Mernel";"35175";"35";"53";1029;1685;47,9000174499878;-1,95358100668265
"171";"Mézière";"35177";"35";"53";4510;1644;48,2115269271551;-1,7560057773578
"172";"Mézières-sur-Couesnon";"35178";"35";"53";1622;2520;48,2966245295106;-1,42603041018617
"173";"Miniac-Morvan";"35179";"35";"53";3783;3172;48,5165363187944;-1,88949187855372
"174";"Miniac-sous-Bécherel";"35180";"35";"53";744;1362;48,2801281450433;-1,92452776443765
"175";"Minihic-sur-Rance";"35181";"35";"53";1410;395;48,574961859864;-2,01215767081517
"176";"Rheu";"35240";"35";"53";7940;1914;48,1020909074197;-1,78685654523721
"177";"Mondevert";"35183";"35";"53";806;511;48,0867488444592;-1,08931809008353
"178";"Montauban-de-Bretagne";"35184";"35";"53";5019;4335;48,2006239964219;-2,05652108378045
"179";"Montautour";"35185";"35";"53";262;691;48,2052951768739;-1,11601347368634
"180";"Mont-Dol";"35186";"35";"53";1136;2644;48,5748011538986;-1,75796296581088
"181";"Monterfil";"35187";"35";"53";1316;1724;48,0617433054794;-1,98493751613949
"182";"Montfort-sur-Meu";"35188";"35";"53";6483;1407;48,1275032455513;-1,96046204387135
"183";"Montgermont";"35189";"35";"53";3243;469;48,1550796304294;-1,72024334315021
"184";"Monthault";"35190";"35";"53";264;834;48,5157990422628;-1,17510540105095
"185";"Montours";"35191";"35";"53";1070;1543;48,449442715923;-1,30287680950085
"186";"Montreuil-des-Landes";"35192";"35";"53";241;944;48,2509182130222;-1,22521684461818
"187";"Montreuil-le-Gast";"35193";"35";"53";1928;920;48,2441913006902;-1,71798371457205
"188";"Montreuil-sous-Pérouse";"35194";"35";"53";1029;1607;48,1543128277278;-1,23949315444775
"189";"Montreuil-sur-Ille";"35195";"35";"53";2209;1529;48,3067858514319;-1,66704438888085
"190";"Mordelles";"35196";"35";"53";7168;3017;48,08687373789;-1,84152679807095
"191";"Mouazé";"35197";"35";"53";1212;837;48,22085367191;-1,60451752286717
"192";"Moulins";"35198";"35";"53";695;1529;48,0102801933563;-1,36255622826822
"193";"Moussé";"35199";"35";"53";321;343;47,9190988421074;-1,278889166907
"194";"Moutiers";"35200";"35";"53";952;1789;47,9734573801466;-1,20894921007961
"195";"Muel";"35201";"35";"53";884;2930;48,120006031709;-2,15877142608714
"196";"Noë-Blanche";"35202";"35";"53";959;2317;47,7884214917958;-1,73989983407568
"197";"Nouaye";"35203";"35";"53";347;280;48,1666427111229;-1,97457576723355
"198";"Nouvoitou";"35204";"35";"53";2831;1943;48,0319930949512;-1,55692831012802
"199";"Noyal-sous-Bazouges";"35205";"35";"53";392;1504;48,4152173773605;-1,62684150915055
"200";"Noyal-sur-Vilaine";"35207";"35";"53";5590;3122;48,0953281169699;-1,50684755105572
"201";"Orgères";"35208";"35";"53";4102;1686;47,9849703519368;-1,66460646775523
"202";"Ossé";"35209";"35";"53";1189;920;48,0611008217389;-1,46260832134063
"203";"Pacé";"35210";"35";"53";11044;3509;48,1507594136502;-1,78315586415297
"204";"Paimpont";"35211";"35";"53";1637;11066;48,024987682006;-2,16818487112053
"205";"Pancé";"35212";"35";"53";1154;1970;47,8843931924673;-1,64045098662498
"206";"Saint-Malo";"35288";"35";"53";44919;3825;48,6519741535053;-2,00269504584537
"207";"Parcé";"35214";"35";"53";645;1720;48,274665977803;-1,19432490534355
"208";"Parigné";"35215";"35";"53";1314;2012;48,4251100786878;-1,19316106472429
"209";"Parthenay-de-Bretagne";"35216";"35";"53";1508;488;48,188358901272;-1,82909456486728
"210";"Pertre";"35217";"35";"53";1416;4359;48,0227162803166;-1,06061121719823
"211";"Petit-Fougeray";"35218";"35";"53";899;907;47,9281626471267;-1,60952998013268
"212";"Pipriac";"35219";"35";"53";3672;4934;47,8177959389479;-1,9453202097359
"213";"Piré-sur-Seiche";"35220";"35";"53";2381;3677;48,0099985914193;-1,42286150441201
"214";"Pléchâtel";"35221";"35";"53";2692;3626;47,8724667131787;-1,72086638472961
"215";"Pleine-Fougères";"35222";"35";"53";1960;3265;48,5268346228412;-1,57637772943186
"216";"Plélan-le-Grand";"35223";"35";"53";3691;4996;47,9932743987271;-2,08488416834217
"217";"Plerguer";"35224";"35";"53";2497;2026;48,5260275695142;-1,84594322423599
"218";"Plesder";"35225";"35";"53";749;1119;48,4163748895009;-1,93137523443645
"219";"Pleugueneuc";"35226";"35";"53";1773;2488;48,3965802713433;-1,87742226065008
"220";"Pleumeleuc";"35227";"35";"53";3132;1969;48,1799454475729;-1,89159172649559
"221";"Pleurtuit";"35228";"35";"53";6399;2896;48,582924229478;-2,06001405301668
"222";"Pocé-les-Bois";"35229";"35";"53";1247;1496;48,1133703184445;-1,26525434729695
"223";"Poilley";"35230";"35";"53";385;1091;48,466786162105;-1,25180864581486
"224";"Poligné";"35231";"35";"53";1140;949;47,9019525380752;-1,68375659632826
"225";"Princé";"35232";"35";"53";374;1232;48,2346980259184;-1,09924209160834
"226";"Québriac";"35233";"35";"53";1553;2091;48,3595263194263;-1,81381264519467
"227";"Quédillac";"35234";"35";"53";1185;2677;48,2372665117887;-2,14896090835621
"228";"Rannée";"35235";"35";"53";1121;5270;47,9014993147921;-1,23638495417052
"229";"Redon";"35236";"35";"53";9114;1525;47,6592169991591;-2,08235993926199
"230";"Renac";"35237";"35";"53";974;2627;47,7254097629737;-1,98014411441779
"231";"Rennes";"35238";"35";"53";211373;5035;48,1102349472478;-1,6788723402365
"232";"Retiers";"35239";"35";"53";4088;4202;47,9145263843172;-1,33722655175244
"233";"Richardais";"35241";"35";"53";2312;319;48,6104853615004;-2,04002779139779
"234";"Rimou";"35242";"35";"53";341;1345;48,3853925315908;-1,52667072424165
"235";"Romagné";"35243";"35";"53";2296;2706;48,3377677479727;-1,26041023267919
"236";"Romazy";"35244";"35";"53";304;722;48,3806760282689;-1,49555651365141
"237";"Romillé";"35245";"35";"53";3762;2892;48,224686286104;-1,88146554275768
"238";"Roz-Landrieux";"35246";"35";"53";1323;1807;48,5374752465899;-1,8199425313183
"239";"Roz-sur-Couesnon";"35247";"35";"53";1026;2619;48,5971692969908;-1,60865615943181
"240";"Sains";"35248";"35";"53";492;1041;48,5582199644985;-1,59973229009914
"241";"Sainte-Anne-sur-Vilaine";"35249";"35";"53";992;2879;47,7356011784064;-1,79905921247406
"242";"Saint-Armel";"35250";"35";"53";1848;786;48,0151191603174;-1,57599228636143
"243";"Saint-Aubin-d'Aubigné";"35251";"35";"53";3393;2348;48,254822646402;-1,5930686774333
"244";"Saint-Aubin-des-Landes";"35252";"35";"53";917;1032;48,099114108123;-1,29362913773469
"245";"Saint-Aubin-du-Cormier";"35253";"35";"53";3601;2762;48,2616135921789;-1,42556533729302
"246";"Saint-Aubin-du-Pavail";"35254";"35";"53";789;588;48,0400755277921;-1,45894735766224
"247";"Saint-Benoît-des-Ondes";"35255";"35";"53";1049;298;48,6130026466702;-1,86222287740348
"248";"Saint-Briac-sur-Mer";"35256";"35";"53";1965;822;48,6215647787683;-2,13422747859175
"249";"Saint-Brice-en-Coglès";"35257";"35";"53";2944;1664;48,4185557509984;-1,36512048503269
"250";"Saint-Brieuc-des-Iffs";"35258";"35";"53";348;821;48,3037575157826;-1,84479849280231
"251";"Saint-Broladre";"35259";"35";"53";1132;2418;48,5722206668347;-1,66175805504791
"252";"Saint-Christophe-des-Bois";"35260";"35";"53";577;925;48,2263863626502;-1,23656760590204
