"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"936145296026980352","https://twitter.com/DataBzh/status/936145296026980352","Le #BigData au secours des historiens #unifr via @unifr","2017-11-30 08:10 +0000","682.0","2.0","0.002932551319648094","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"936114864241692672","https://twitter.com/DataBzh/status/936114864241692672","[Archive] Trafic du site de Rennes Métropole en 2016 https://t.co/qwUf9FrmC5 #territoire","2017-11-30 06:09 +0000","451.0","3.0","0.0066518847006651885","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935915052720427008","https://twitter.com/DataBzh/status/935915052720427008","Les 12 secteurs d'activité que le #machinelearning va faire exploser, par @lelia2m : https://t.co/WNsEJt98ze via @journaldunet","2017-11-29 16:55 +0000","389.0","4.0","0.010282776349614395","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935871291063664644","https://twitter.com/DataBzh/status/935871291063664644","Google Cloud Platform - Tout savoir sur la plateforme cloud de Google https://t.co/splRugvAaf","2017-11-29 14:01 +0000","467.0","4.0","0.008565310492505354","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935829479540318208","https://twitter.com/DataBzh/status/935829479540318208","Véhicules autonomes et #BigData : une nouvelle industrie reposant sur les données https://t.co/YZy0uBgSH1","2017-11-29 11:15 +0000","500.0","1.0","0.002","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935780773277421568","https://twitter.com/DataBzh/status/935780773277421568","[Archive] Noms des entreprises en Bretagne administrative – Partie 2 https://t.co/Zd4aCWLo0u #blog #territoire","2017-11-29 08:01 +0000","452.0","1.0","0.0022123893805309734","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935777876829462529","https://twitter.com/DataBzh/status/935777876829462529","Sprint Datapol – Que disent les données numériques de la dernière campagne électorale ? https://t.co/YI1uTGFOdY","2017-11-29 07:50 +0000","462.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935551411408039936","https://twitter.com/DataBzh/status/935551411408039936","Le Small Data : Qu'est-ce que c'est ? https://t.co/JlhIeLX984","2017-11-28 16:50 +0000","448.0","9.0","0.020089285714285716","1.0","0.0","2.0","1.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935508844947607553","https://twitter.com/DataBzh/status/935508844947607553","Chronique de @andreabensaid7 : Le #machinelearning et ses applications en marketing digital ! : https://t.co/xiNRM8H0xZ via @journaldunet","2017-11-28 14:01 +0000","1131.0","7.0","0.00618921308576481","1.0","0.0","1.0","0.0","3.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935463468878188544","https://twitter.com/DataBzh/status/935463468878188544","Les données de santé sont-elles accessibles à tous ? https://t.co/JFusxHGX4u","2017-11-28 11:00 +0000","469.0","2.0","0.0042643923240938165","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
