"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"914156659441897473","https://twitter.com/DataBzh/status/914156659441897473","Mise en #OpenData des décisions de justice : un rapport attendu pour fin octobre https://t.co/AkovS1Gle5 via @nextinpact","2017-09-30 15:55 +0000","325.0","6.0","0.018461538461538463","1.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"914146665065582594","https://twitter.com/DataBzh/status/914146665065582594","[Archive] #Datasnack #41 — Murs d'expression libre à Rennes https://t.co/rmxoQplkGV","2017-09-30 15:15 +0000","355.0","3.0","0.008450704225352112","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"914108836243558401","https://twitter.com/DataBzh/status/914108836243558401","La @BreizhDataClub organise sa première édition du Breizh Data Day https://t.co/woqt8ObzRN","2017-09-30 12:45 +0000","469.0","10.0","0.021321961620469083","2.0","0.0","1.0","2.0","3.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"914064802343002112","https://twitter.com/DataBzh/status/914064802343002112","RT @Biblinsa: Big data, collecte de données, opportunité ou menace ? Sélection de documents à découvrir  https://t.co/fRDBcq2Go7","2017-09-30 09:50 +0000","339.0","6.0","0.017699115044247787","2.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"914020750524342273","https://twitter.com/DataBzh/status/914020750524342273","RT @bakasable: #BigData : la nouvelle source de valeur qui a la cote

https://t.co/ddvpL1y9eK https://t.co/tsE85pxQL0","2017-09-30 06:55 +0000","418.0","5.0","0.011961722488038277","1.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","0","0","0","0","0","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913813744907702272","https://twitter.com/DataBzh/status/913813744907702272","[Archive] Data Bzh sur Twitter — Avril 2016 https://t.co/FQLMmmhj0P #opendata","2017-09-29 17:12 +0000","297.0","1.0","0.003367003367003367","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913481544920072192","https://twitter.com/DataBzh/status/913481544920072192","[Archive] #Datasnack #52 — Immobilier : le prix des maisons dans 115 villes bretonnes https://t.co/3mBtHGYZIh","2017-09-28 19:12 +0000","622.0","22.0","0.03536977491961415","2.0","0.0","4.0","1.0","14.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913299756226682880","https://twitter.com/DataBzh/status/913299756226682880","Comment faire du #Bigdata ? La recette la plus simple pour réussir https://t.co/4npM4Kf3Mq via @LesEchos","2017-09-28 07:10 +0000","298.0","4.0","0.013422818791946308","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913148435141939200","https://twitter.com/DataBzh/status/913148435141939200","[Archive] Photographies : Fonds de la guerre 14-18 en Bretagne https://t.co/NcmWEFmJlp #territoire","2017-09-27 21:08 +0000","300.0","4.0","0.013333333333333334","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913067035172704262","https://twitter.com/DataBzh/status/913067035172704262","RT @Win_PubliWin: #Data : comment les utiliser à bon escient? https://t.co/IxqfObEprC https://t.co/P6H6ZYcH7J","2017-09-27 15:45 +0000","280.0","1.0","0.0035714285714285713","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"913024212117475334","https://twitter.com/DataBzh/status/913024212117475334","RT @edemiollis: L'assurance en temps réel désormais possible grâce au #BigData  https://t.co/yxsnVLQQIZ","2017-09-27 12:55 +0000","413.0","7.0","0.01694915254237288","2.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912980357506650112","https://twitter.com/DataBzh/status/912980357506650112","#RGPD : un nouveau droit à la portabilité des données pour toi, le citoyen https://t.co/qbd5fLplAz via @pressecitron","2017-09-27 10:00 +0000","455.0","9.0","0.01978021978021978","1.0","0.0","1.0","0.0","7.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912935012365946882","https://twitter.com/DataBzh/status/912935012365946882","Cybersecurité, #bigdata et cloud – les top jobs de 2020 https://t.co/UdwkZrr1RZ","2017-09-27 07:00 +0000","361.0","1.0","0.002770083102493075","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912816137343307777","https://twitter.com/DataBzh/status/912816137343307777","[Archive] Les prénoms en Bretagne, de 1900 à aujourd'hui https://t.co/o2aqmTaykv #territoire","2017-09-26 23:08 +0000","1197.0","44.0","0.036758563074352546","4.0","0.0","7.0","0.0","29.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
